faction_id|faction_name|type|roll|name|legend|description|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|5|SIEGE MASTER (AURA)|When a heavily defended position needs nothing short of ceaseless firepower, this warlord will deliver.|When resolving an attack made with a ranged weapon by a model in a friendly <span class="tooltip01840" data-tooltip-content="#tooltip_content01840" data-tooltip-anchor="#tooltip_content01840"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">HAVOCS</span></span> or <span class="tooltip01413" data-tooltip-content="#tooltip_content01413" data-tooltip-anchor="#tooltip_content01413"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">VEHICLE</span></span> unit within 6" of this <span class="kwb">WARLORD</span>, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|4|BASTION (AURA)|This warlord is a prime bulwark builder. Any and all available positions are bolstered by fortifications and ramparts.|When resolving an attack made with a weapon that has an Armour Penetration characteristic of -1 against a friendly <span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> unit that is within 6" of this <span class="kwb">WARLORD</span> and receiving the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a>, that weapon is treated as having an Armour Penetration characteristic of 0. You must apply all modifiers to an attack’s Armour Penetration characteristics (e.g. the <a href="/wh40k9ed/factions/chaos-space-marines/#Iron-Warriors-Stratagems">Dour Duty</a> Stratagem) before seeing if it is affected by this Warlord Trait.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|3|IRON WITHOUT|Bionics, battle damage and countless scars adorn this warlord, all marking incidents that would have felled lesser warriors.|When this <span class="kwb">WARLORD</span> would lose a wound, roll one D6; on a 5+ that wound is not lost.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|2|DAEMONSMITH (AURA)|This warlord has an innate understanding of the relationship between the Daemon and the machine, and will use this to its full potential on the battlefield.|When resolving an attack made by a model in a friendly <span class="tooltip01841" data-tooltip-content="#tooltip_content01841" data-tooltip-anchor="#tooltip_content01841"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">DAEMON</span> <span class="kwb">ENGINE</span></span> or <span class="tooltip01842" data-tooltip-content="#tooltip_content01842" data-tooltip-anchor="#tooltip_content01842"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">CULT</span> <span class="kwb2">OF</span> <span class="kwb">DESTRUCTION</span></span> unit within 6" of this <span class="kwb">WARLORD</span>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|1|COLD AND BITTER (AURA)|The warlords of the Iron Warriors have little room for emotion left in their souls, driven only by bitterness and ruthless efficiency.|When a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a> is taken for a friendly <span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> unit within 6" of this <span class="kwb">WARLORD</span>, do not roll the dice; it is automatically passed.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|6|LOATHSOME GRACE|Blessed by the Chaos Gods to further accentuate this warlord’s perverse elegance, his warped movements are nimble, striking and utterly abhorrent.|<ul><li>When a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for this <span class="kwb">WARLORD</span>, you can re-roll the dice.</li><li>If this <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add 1 to their Strength and Attacks characteristics until the end of the subsequent <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.</li></ul>|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|5|GLUTTON FOR PUNISHMENT|This warlord revels in every sensation - even ones that would slay a lesser mortal outright.|When resolving an attack against this <span class="kwb">WARLORD</span>, reduce any damage inflicted by 1 (to a minimum of 1).|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|4|FAULTLESS DUELLIST|A veteran of the duel, a peerless swordsman and an exquisite example of fighting form. Those who lock swords with this warlord do so at their peril.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, roll one D3. Until the end of that phase, subtract the result from the Attacks characteristic of enemy models (to a minimum of 1) whilst they are within 1" of this <span class="kwb">WARLORD</span>.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|3|UNBOUND ARROGANCE|This warlord’s pride and hubris is both his greatest strength and his biggest weakness.|When you choose this <span class="kwb">WARLORD</span> to fight with, you and your opponent secretly choose a number from 1 to 3 on a D6 (we suggest turning a D6 to show the number but concealing this behind your hand), then reveal your choice simultaneously. If the chosen numbers differ, this <span class="kwb">WARLORD</span> can make a number of additional attacks that fight sequence equal to the number you chose.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|2|INTOXICATING MUSK|A sickly-sweet aroma emanates from this warlord, both delightful and disgusting at once. A perfumed assault on the senses intoxicates those in its vicinity.|When resolving an attack made by an enemy unit within 3" of this <span class="kwb">WARLORD</span>, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|1|STIMULATED BY PAIN|The warlords of the Emperor’s Children thrive on pain. The more grievous their injuries, the deadlier they become.|Add 1 to your <span class="kwb">WARLORD</span>’s Attacks characteristic for each wound he has suffered (to a maximum of +3). If your <span class="kwb">WARLORD</span> regains any lost wounds, he loses the associated bonus attacks.|
CSM|Chaos Space Marines|World Eaters Warlord Traits|1|SLAUGHTERBORN|This warlord bears the favour of Khorne, his murderous prowess growing with each worthy skull claimed in his master’s name.|When an enemy <span class="kwb">CHARACTER</span>, <span class="kwb">MONSTER</span> or <span class="kwb">TITANIC</span> model is destroyed as a result of an attack made by this <span class="kwb">WARLORD</span>, until the end of the battle, add 1 to this <span class="kwb">WARLORD</span>’s Attacks and Strength characteristics.|
CSM|Chaos Space Marines|World Eaters Warlord Traits|2|ARCH SLAUGHTERER|When surrounded by foes to kill, this warlord is truly in his element, and gives in to the Butcher’s Nails.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, add D3 to this <span class="kwb">WARLORD</span>’s Attacks characteristic if there are more enemy models within 3" of them than there are friendly models. These extra attacks last until the end of that Fight phase.|
CSM|Chaos Space Marines|World Eaters Warlord Traits|3|DISCIPLE OF KHORNE|Many claim to hold the title of one of Khorne’s eight foremost champions, but any pretenders are swiftly proven false, for none can rival one of their number in the art of single combat.|When resolving an attack made with a melee weapon by this <span class="kwb">WARLORD</span> against an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit or a unit that contains any models with a Wounds characteristic of 5 or more, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
CSM|Chaos Space Marines|World Eaters Warlord Traits|4|VIOLENT URGENCY|This warlord’s bloodlust is palpable and pushes the Butcher’s Nails of those around him into overdrive. This, in turn, fuels a desperate need to spill blood.|When an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> or <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for a friendly <span class="kwb">WORLD</span> <span class="kwb">EATERS</span> unit within 6" of this <span class="kwb">WARLORD</span>, add 1 to the result.|
CSM|Chaos Space Marines|World Eaters Warlord Traits|5|TRUE BERZERKER|When this warlord meets his foes face-to-face, his fury is such that he will brush aside even fatal wounds, the better to claim more skulls for Lord Khorne.|When resolving an attack made with a melee weapon against this <span class="kwb">WARLORD</span>, halve any damage inflicted (rounding up).|
CSM|Chaos Space Marines|World Eaters Warlord Traits|6|BATTLE-LUST|This warlord’s lust for battle draws him into any and all fights, his thirst driving him to new heights of battlefield frenzy.|<ul><li>This <span class="kwb">WARLORD</span> can <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">perform a Heroic Intervention</a> if there are any enemy units within 6" of them instead of 3", and when doing so can move up to 6" instead of 3".</li><li>This <span class="kwb">WARLORD</span> always fights first in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.</li></ul>|
DG|Death Guard|Warlord Traits|1|REVOLTINGLY RESILIENT|So vast and bloated has this warlord become that he is all but immune to the pain of injury.|Each time this <span class="kwb">WARLORD</span> would lose a wound, roll one D6: on a 5+, that wound is not lost.|
DG|Death Guard|Warlord Traits|2|LIVING PLAGUE (AURA)|Saturated as he is with Nurgle’s contagious blessings, merely to stand before this warlord is to be assailed by an oppressive aura of plague.|While an enemy unit is within 3" of this <span class="kwb">WARLORD</span>, that unit cannot be affected by the <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> (excluding those that are psychic powers) of units from your opponents army.|
DG|Death Guard|Warlord Traits|3|HULKING PHYSIQUE|This Warlord’s body has become swollen with Nurgle’s divine blessings, and stands all but inviolate as a veritable behemoth of rancid flesh.|<ul><li>Add 1 to the Wounds characteristic of this <span class="kwb">WARLORD</span>.</li><li>Each time an attack is made against this <span class="kwb">WARLORD</span>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1-3 for that attack fails, irrespective of any abilities that the weapon or the model making the attack may have.</li></ul>|
DG|Death Guard|Warlord Traits|4|ARCH-CONTAMINATOR (AURA)|Such are this Warlord’s virulent emanations that his very presence is enough to make even the most lethal toxins and venoms deadlier still.|While a friendly <span class="tooltip00675" data-tooltip-content="#tooltip_content00675" data-tooltip-anchor="#tooltip_content00675"><span class="kwb2">&lt;<span class="kwb3">P</span>LAGUE</span> <span class="kwb">COMPANY&gt;</span> <span class="kwb">CORE</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>:<br><ul><li>Each time a model in that unit makes a melee attack with a <a href="/wh40k9ed/factions/death-guard/#Plague-Weapon">plague weapon</a>, you can re-roll the wound roll.</li><li>Each time a model in that unit makes a ranged attack with a plague weapon that targets a unit within 12", you can re-roll the wound roll.</li></ul>|
DG|Death Guard|Warlord Traits|5|ROTTEN CONSTITUTION|Nurgle’s favour takes many forms, and this Warlord’s flesh has become so rotinfested that vast chunks of it can be torn free without risk of lasting harm.|<ul><li>Add 1 to the Toughness characteristic of this <span class="kwb">WARLORD</span>.</li><li>Each time an attack with an Armour Penetration characteristic of -1 or -2 is allocated to this <span class="kwb">WARLORD</span>, that attack has an Armour Penetration characteristic of 0 instead.</li></ul>|
DG|Death Guard|Warlord Traits|6|FOUL EFFLUENTS (AURA)|Liquid toxins pour from crevices in the Warlords armour, creating a miasma of filth around him that spreads all around.|While an enemy unit is within 6" of this <span class="kwb">WARLORD</span>, at the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, roll one D6 for that unit: on a 4+, that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
SM|Space Marines|Black Templars Warlord Traits|1|EPITOME OF PIETY|So intense is the warlord's devotion to the God-Emperor that they are able to throw off the malign influence of the warp.|<ul><li>In your opponent s <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, this <span class="kwb">WARLORD</span> can attempt to deny one psychic power as if it were a <span class="kwb">PSYKER</span>.</li><li>Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch tests</a> taken for this <span class="kwb">WARLORD</span>.</li></ul>|
