datasheet_id|line|button|description|is_index_wargear|
000000092|4|•|Up to 2 Sternguard Veterans can each have their special issue boltgun replaced with one of the following: 1 heavy flamer; 1 weapon from the <i><span class="tooltip00435" data-tooltip-content="#tooltip_content00435"><span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00433" data-tooltip-content="#tooltip_content00433"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000000093|1|•|Any number of models can each have their bolt pistol replaced with one of the following: 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum 1 per model).|false|
000000093|2|•|Any number of models can each have their Astartes chainsword replaced with one of the following: 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 storm shield (maximum 1 per model).|false|
000000093|3|•|If this unit is from the Deathwatch Chapter, any number of its models can each have their bolt pistol and Astartes chainsword replaced with 1 heavy thunder hammer.|false|
000000093|4|•|Any number of models can each have their bolt pistol and Astartes chainsword replaced with 1 heavy thunder hammer.|false|
000000093|5|•|The Vanguard Veteran Sergeant's Astartes chainsword can be replaced with 1 relic blade.|false|
000000093|6|•|All of the models in the unit can be equipped with 1 jump pack each (<b>Power Rating +1</b> if the unit contains 5 models, <b>Power Rating +2</b> if the unit contains 6 or more models).|false|
000000094|1|•|This model's assault cannon can be replaced with 1 weapon from the <i><span class="tooltip00437" data-tooltip-content="#tooltip_content00437"><span class="tt">Dreadnought</span> <span class="tt">Weapons</span></span></i> list.|false|
000000094|2|•|This model’s Dreadnought combat weapon and storm bolter can be replaced with one of the following:|false|
000000094|3|-|1 missile launcher.|false|
000000094|4|-|1 Dreadnought combat weapon and 1 heavy flamer.|false|
000000094|5|•|If this model is from the Space Wolves Chapter (or one of its successor Chapters), its Dreadnought combat weapon can be replaced with 1 great wolf claw.|false|
000000094|6|•|This model’s Dreadnought combat weapon can be replaced with 1 great wolf claw.|false|
000000095|1|•|This model’s assault cannon can be replaced with 1 weapon from the <i><span class="tooltip00437" data-tooltip-content="#tooltip_content00437"><span class="tt">Dreadnought</span> <span class="tt">Weapons</span></span></i> list.|false|
000000095|2|•|This model’s Dreadnought combat weapon and storm bolter can be replaced with one of the following:|false|
000000095|3|-|1 missile launcher.|false|
000000095|4|-|1 Dreadnought combat weapon and 1 heavy flamer.|false|
000000095|5|•|If this model is from the Space Wolves Chapter (or one of its successor Chapters), its Dreadnought combat weapon can be replaced with 1 great wolf claw.|false|
000000095|6|•|This model’s Dreadnought combat weapon can be replaced with 1 great wolf claw.|false|
000000095|7|•|If this model is from the Space Wolves Chapter (or one of its successor Chapters), its assault cannon and Dreadnought combat weapon can be replaced with 1 Fenrisian great axe and 1 blizzard shield.|false|
000000095|8|•|This model’s assault cannon and Dreadnought combat weapon can be replaced with 1 Fenrisian great axe and 1 blizzard shield.|false|
000000095|9|•|If this model is from the Space Wolves Chapter (or one of its successor Chapters), its storm bolter can be replaced with 1 heavy flamer.|false|
000000095|10|•|This model’s storm bolter can be replaced with 1 heavy flamer.|false|
000000096|1|•|This model’s multi-melta can be replaced with 1 kheres-pattern assault cannon.|false|
000000097|1|•|This model’s seismic hammer can be replaced with 1 Dreadnought chainfist.|false|
000000097|2|•|This model’s Ironclad combat weapon and storm bolter can be replaced with 1 hurricane bolter.|false|
000000097|3|•|This model’s storm bolter can be replaced with 1 heavy flamer.|false|
000000097|4|•|This model’s meltagun can be replaced with 1 heavy flamer.|false|
000000097|5|•|This model can be equipped with up to 2 hunter-killer missiles.|false|
000000097|6|•|This model can be equipped with 1 Ironclad assault launchers.|false|
000000098|1|•|For every 5 models this unit contains, 1 Terminator’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 storm bolter and 1 cyclone missile launcher.|false|
000000098|2|•|Any number of models can each have their power fist replaced with 1 chainfist.|false|
000000098|3|•|The unit can be equipped with 1 teleport homer.|false|
000000099|1|•|Any number of models can each have their thunder hammer and storm shield replaced with 2 lightning claws.|false|
000000099|2|•|The unit can be equipped with 1 teleport homer.|false|
000000102|1|•|The Assault Marine Sergeant's bolt pistol can be replaced with one of the following: 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000000102|2|•|The Assault Marine Sergeant’s Astartes chainsword can be replaced with 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000000102|3|•|The Assault Marine Sergeant can be equipped with 1 combat shield.|false|
000000102|4|•|Up to 2 Assault Marines can each have their bolt pistol and Astartes chainsword replaced with one of the following:|false|
000000102|5|-|1 plasma pistol and 1 Astartes chainsword.|false|
000000102|6|-|1 flamer.|false|
000000102|7|•|For every 5 models in this unit, 1 model’s Astartes chainsword can be replaced with 1 eviscerator.|false|
000000102|8|•|All of the models in the unit can be equipped with 1 jump pack each (<b>Power Rating +1</b> if the unit contains 5 models, <b>Power Rating +2</b> if the unit contains 6 or more models).|false|
000000102|9|•|If this unit is from the Blood Angels Chapter (or one of its successor Chapters), up to 2 Assault Marines can each have their flamer replaced with one of the following: 1 meltagun; 1 plasma gun.|false|
000000102|10|•|Up to 2 Assault Marines can each have their flamer replaced with one of the following: 1 meltagun; 1 plasma gun.|false|
000000103|1|•|All of the models in the unit can have their 2 assault bolters replaced with 2 plasma exterminators each.|false|
000000104|1|•|The Scout Biker Sergeant's bolt pistol can be replaced with one of the following: 1 boltgun; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list.|false|
000000104|2|•|Any number of models can each have their twin boltgun replaced with 1 Astartes grenade launcher.|false|
000000105|1|•|The Biker Sergeant’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list.|false|
000000105|2|•|Any number of Space Marine Bikers can each have their bolt pistol replaced with 1 Astartes chainsword.|false|
000000105|3|•|Up to 2 Space Marine Bikers can each have their bolt pistol replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00433" data-tooltip-content="#tooltip_content00433"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list. A model can only take a plasma pistol if it is from the Space Wolves Chapter (or one of its successor Chapters).|false|
000000105|4|•|Up to 2 Space Marine Bikers can each have their bolt pistol replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class="tooltip00433" data-tooltip-content="#tooltip_content00433"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000000105|5|•|Up to 2 Space Marine Bikers can each have their bolt pistol replaced with 1 weapon from the <i><span class="tooltip00433" data-tooltip-content="#tooltip_content00433"><span class="tt">Special</span> <span class="tt">Weapons</span></span></i> list.|false|
000000105|6|•|The Attack Bike’s heavy bolter can be replaced with 1 multi-melta.|false|
000000106|1|•|Any number of models can each have their heavy bolter replaced with 1 multi-melta.|false|
000000108|1|•|Any number of models can each have their heavy bolter replaced with 1 multi-melta.|false|
000000109|1|•|This model can be equipped with 1 hunter-killer missile.|false|
000000109|2|•|This model can be equipped with 1 additional storm bolter.|false|
000000110|1|•|This model can additionally be equipped with 1 hunter-killer missile.|false|
000000111|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 twin lascannon; 1 twin assault cannon.|false|
000000111|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000000111|3|•|This model can be equipped with 1 storm bolter.|false|
000000112|1|•|This model’s storm bolter can be replaced with 1 deathwind launcher.|false|
000000113|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 1 typhoon missile launcher.|false|
000000113|2|•|This model's las-talon can be replaced with 1 Icarus stormcannon.|false|
000000114|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 2 lascannons; 1 typhoon missile launcher.|false|
000000115|1|•|The Devastator Marine Sergeant’s bolt pistol can be replaced with one of the following: 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000000115|2|•|The Devastator Marine Sergeant’s boltgun can be replaced with one of the following: 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
