faction_id|faction_name|type|roll|name|legend|description|
CSM|Chaos Space Marines|Night Lords Warlord Traits|3|MURDEROUS REPUTATION|Even amongst a breed of murderers, this warlord has gained a notorious reputation for his mastery of the killing art.|When resolving an attack made by this <span class="kwb">WARLORD</span>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any other damage.|
CSM|Chaos Space Marines|Night Lords Warlord Traits|2|ONE PIECE AT A TIME|This warlord prefers to toy with his prey, striking hard and fast, then vanishing once more, his injured and helpless victims completely at his mercy.|<ul><li>This <span class="kwb">WARLORD</span> can charge in a turn in which they <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.</li><li>When resolving an attack made with a melee weapon against this <span class="kwb">WARLORD</span>, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.</li></ul>|
CSM|Chaos Space Marines|Night Lords Warlord Traits|1|NIGHT HAUNTER’S CURSE|Some Night Lords warlords share the same curse of foresight that plagued their Primarch.|Once per battle round, you can re-roll a single <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>, damage roll, <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>, <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> or <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made for this <span class="kwb">WARLORD</span>.|
CSM|Chaos Space Marines|Alpha Legion Warlord Traits|6|FACELESS COMMANDER|This warlord makes use of doubles and proxies to mask their position on the battlefield.|Once per battle, at the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, you can remove this <span class="kwb">WARLORD</span> from the battlefield and set them up again within 3" of a friendly <span class="tooltip01330" data-tooltip-content="#tooltip_content01330" data-tooltip-anchor="#tooltip_content01330"><span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">INFANTRY</span></span> unit and more than 9" away from enemy models.|
CSM|Chaos Space Marines|Alpha Legion Warlord Traits|5|CULT LEADER (AURA)|This warlord directs the local cult personally.|When resolving an attack made with a weapon by a model in a friendly <span class="tooltip01769" data-tooltip-content="#tooltip_content01769" data-tooltip-anchor="#tooltip_content01769"><span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">CHAOS</span> <span class="kwb">CULTIST</span></span> unit within 6" of this <span class="kwb">WARLORD</span>, on an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 the Armour Penetration characteristic of that weapon is improved by 1 for that attack (e.g. AP 0 becomes AP -1).|
CSM|Chaos Space Marines|Alpha Legion Warlord Traits|4|MASTER OF DIVERSION|A venerated tactician who makes use of feints and diversions in their battle plans.|At the start of the first battle round, before the first turn begins, select up to three other friendly <span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> units on the battlefield. Remove these units from the battlefield and set them up again following the usual deployment rules for those units and the mission. If you redeploy a <span class="tooltip01007" data-tooltip-content="#tooltip_content01007" data-tooltip-anchor="#tooltip_content01007"><span class="kwb">TRANSPORT</span></span> model, all units <a href="/wh40k9ed/the-rules/core-rules/#Embark">embarked</a> inside it remain so when it is set up again.|
CSM|Chaos Space Marines|Alpha Legion Warlord Traits|3|HEADHUNTER|No target is safe in the sights of this warlord.|<ul><li>Each time you select a target for a weapon this <span class="kwb">WARLORD</span> is making an attack with, you can ignore the <a href="/wh40k9ed/the-rules/core-rules/#Look-out-Sir">Look Out, Sir</a> rule.</li><li>When resolving an attack made with a ranged weapon by this <span class="kwb">WARLORD</span>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any other damage.</li></ul>|
CSM|Chaos Space Marines|Alpha Legion Warlord Traits|2|CLANDESTINE|This warlord blends in with his surroundings effortlessly, an esteemed agent with infiltration experience.|When resolving an attack made against this <span class="kwb">WARLORD</span>, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
CSM|Chaos Space Marines|Alpha Legion Warlord Traits|1|I AM ALPHARIUS|The Alpha Legion are experts in the art of deception, and none more so than this warlord.|In addition to this Warlord Trait, this <span class="kwb">WARLORD</span> has one randomly generated <a href="/wh40k9ed/factions/chaos-space-marines/#Warlord-Traits-1">Chaos Space Marine Warlord Trait</a> from <i>Codex: Chaos Space Marines</i>. If this <span class="kwb">WARLORD</span> is destroyed, you can immediately select another <span class="tooltip01329" data-tooltip-content="#tooltip_content01329" data-tooltip-anchor="#tooltip_content01329"><span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">CHARACTER</span></span> model from your army to take their place and generate a Warlord Trait for them (including this one). If the mission you are playing grants victory points for destroying the enemy <span class="kwb">WARLORD</span>, your opponent will only achieve that objective if all of the <span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">CHARACTER</span> models from your army have been destroyed.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|6|STOIC ADVANCE|This warlord advances with bitter resolve and, by his example, his followers do the same.|Friendly <span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> units do not suffer the penalty for moving and firing <a href="/wh40k9ed/the-rules/core-rules/#HEAVY">Heavy weapons</a> whilst they are within 6" of this <span class="kwb">WARLORD</span>.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|5|SIEGE MASTER (AURA)|When a heavily defended position needs nothing short of ceaseless firepower, this warlord will deliver.|When resolving an attack made with a ranged weapon by a model in a friendly <span class="tooltip01770" data-tooltip-content="#tooltip_content01770" data-tooltip-anchor="#tooltip_content01770"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">HAVOCS</span></span> or <span class="tooltip01368" data-tooltip-content="#tooltip_content01368" data-tooltip-anchor="#tooltip_content01368"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">VEHICLE</span></span> unit within 6" of this <span class="kwb">WARLORD</span>, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|4|BASTION (AURA)|This warlord is a prime bulwark builder. Any and all available positions are bolstered by fortifications and ramparts.|When resolving an attack made with a weapon that has an Armour Penetration characteristic of -1 against a friendly <span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> unit that is within 6" of this <span class="kwb">WARLORD</span> and receiving the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a>, that weapon is treated as having an Armour Penetration characteristic of 0. You must apply all modifiers to an attack’s Armour Penetration characteristics (e.g. the <a href="/wh40k9ed/factions/chaos-space-marines/#Iron-Warriors-Stratagems-1">Dour Duty</a> Stratagem) before seeing if it is affected by this Warlord Trait.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|3|IRON WITHOUT|Bionics, battle damage and countless scars adorn this warlord, all marking incidents that would have felled lesser warriors.|When this <span class="kwb">WARLORD</span> would lose a wound, roll one D6; on a 5+ that wound is not lost.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|2|DAEMONSMITH (AURA)|This warlord has an innate understanding of the relationship between the Daemon and the machine, and will use this to its full potential on the battlefield.|When resolving an attack made by a model in a friendly <span class="tooltip01771" data-tooltip-content="#tooltip_content01771" data-tooltip-anchor="#tooltip_content01771"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">DAEMON</span> <span class="kwb">ENGINE</span></span> or <span class="tooltip01772" data-tooltip-content="#tooltip_content01772" data-tooltip-anchor="#tooltip_content01772"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">CULT</span> <span class="kwb2">OF</span> <span class="kwb">DESTRUCTION</span></span> unit within 6" of this <span class="kwb">WARLORD</span>, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 6 scores 1 additional hit.|
CSM|Chaos Space Marines|Iron Warriors Warlord Traits|1|COLD AND BITTER (AURA)|The warlords of the Iron Warriors have little room for emotion left in their souls, driven only by bitterness and ruthless efficiency.|When a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a> is taken for a friendly <span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> unit within 6" of this <span class="kwb">WARLORD</span>, do not roll the dice; it is automatically passed.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|6|LOATHSOME GRACE|Blessed by the Chaos Gods to further accentuate this warlord’s perverse elegance, his warped movements are nimble, striking and utterly abhorrent.|<ul><li>When a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for this <span class="kwb">WARLORD</span>, you can re-roll the dice.</li><li>If this <span class="kwb">WARLORD</span> makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add 1 to their Strength and Attacks characteristics until the end of the subsequent <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.</li></ul>|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|5|GLUTTON FOR PUNISHMENT|This warlord revels in every sensation - even ones that would slay a lesser mortal outright.|When resolving an attack against this <span class="kwb">WARLORD</span>, reduce any damage inflicted by 1 (to a minimum of 1).|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|4|FAULTLESS DUELLIST|A veteran of the duel, a peerless swordsman and an exquisite example of fighting form. Those who lock swords with this warlord do so at their peril.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, roll one D3. Until the end of that phase, subtract the result from the Attacks characteristic of enemy models (to a minimum of 1) whilst they are within 1" of this <span class="kwb">WARLORD</span>.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|3|UNBOUND ARROGANCE|This warlord’s pride and hubris is both his greatest strength and his biggest weakness.|When you choose this <span class="kwb">WARLORD</span> to fight with, you and your opponent secretly choose a number from 1 to 3 on a D6 (we suggest turning a D6 to show the number but concealing this behind your hand), then reveal your choice simultaneously. If the chosen numbers differ, this <span class="kwb">WARLORD</span> can make a number of additional attacks that fight sequence equal to the number you chose.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|2|INTOXICATING MUSK|A sickly-sweet aroma emanates from this warlord, both delightful and disgusting at once. A perfumed assault on the senses intoxicates those in its vicinity.|When resolving an attack made by an enemy unit within 3" of this <span class="kwb">WARLORD</span>, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
CSM|Chaos Space Marines|Emperor’s Children Warlord Traits|1|STIMULATED BY PAIN|The warlords of the Emperor’s Children thrive on pain. The more grievous their injuries, the deadlier they become.|Add 1 to your <span class="kwb">WARLORD</span>’s Attacks characteristic for each wound he has suffered (to a maximum of +3). If your <span class="kwb">WARLORD</span> regains any lost wounds, he loses the associated bonus attacks.|
CSM|Chaos Space Marines|World Eaters Warlord Traits|1|SLAUGHTERBORN|This warlord bears the favour of Khorne, his murderous prowess growing with each worthy skull claimed in his master’s name.|When an enemy <span class="kwb">CHARACTER</span>, <span class="kwb">MONSTER</span> or <span class="kwb">TITANIC</span> model is destroyed as a result of an attack made by this <span class="kwb">WARLORD</span>, until the end of the battle, add 1 to this <span class="kwb">WARLORD</span>’s Attacks and Strength characteristics.|
