id|type|name|legend|is_other_wargear|faction_id|description|
000000134||Teleport Strike||Нет|SM|During deployment, you can set up this model in a teleportarium chamber instead of setting it up on the battlefield. If you do, at the end of one of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phases</a> you can set up this model anywhere on the battlefield that is more than 9" away from any enemy models.|
000000136||Turbo-boost||Нет|SM|Each time this model <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, do not make an Advance roll. Instead, until the end of the phase, add 6" to the Move characteristic of this model.|
000000137||Psychic Hood||Нет|INQ|Each time a <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch test</a> is taken for this model, if the unit attempting to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> the psychic power is within 12" of this model, add 1 to that Deny the Witch test.|
000000137||Psychic Hood||Нет|SM|Each time a <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch test</a> is taken for this model, if the unit attempting to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> the psychic power is within 12" of this model, add 1 to that Deny the Witch test.|
000000138||Crux Terminatus||Нет|SM|This model has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000139||Blessing of the Omnissiah||Нет|SM|At the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, this model can repair one friendly <span class="tooltip00412" data-tooltip-content="#tooltip_content00412" data-tooltip-anchor="#tooltip_content00412"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">VEHICLE</span></span> model within 1" of it. That model regains up to D3 lost wounds. Each model can only be repaired once per turn.|
000000140||Mindlock||Нет|SM|While this unit is within 6" of any friendly <span class="tooltip00827" data-tooltip-content="#tooltip_content00827" data-tooltip-anchor="#tooltip_content00827"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">TECHMARINE</span></span> units, models in this unit have a Weapon Skill and Ballistic Skill characteristic of 4+ and a Leadership characteristic of 9. In addition, if your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a>, then for each <span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">TECHMARINE</span> unit included in a Detachment, one <span class="tooltip00828" data-tooltip-content="#tooltip_content00828" data-tooltip-anchor="#tooltip_content00828"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">SERVITORS</span></span> unit can be included in that Detachment without taking up a <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role">Battlefield Role</a> slot.|
000000142||Spiritual Leaders||Нет|SM|Friendly <a href="/wh40k9ed/factions/space-marines/#The-CHAPTER-Keyword-1"><CHAPTER></a> units can use this model’s Leadership characteristic instead of their own whilst they are within 6" of this model.|
000000143||Rosarius||Нет|SM|This model has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000144||Narthecium (Aura)||Нет|SM|While a friendly <span class="tooltip00392" data-tooltip-content="#tooltip_content00392" data-tooltip-anchor="#tooltip_content00392"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00407" data-tooltip-content="#tooltip_content00407" data-tooltip-anchor="#tooltip_content00407"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">BIKER</span></span> unit is within 3" of this model, each time a model in that unit would lose a wound, roll one D6: on a 6, that wound is not lost.|
000000146||Company Heroes||Нет|SM|If your army is <a href="/wh40k9ed/the-rules/core-rules/#BATTLE-FORGED-ARMIES">Battle-forged</a>, then for each <span class="tooltip00829" data-tooltip-content="#tooltip_content00829" data-tooltip-anchor="#tooltip_content00829"><span class="kwb">LIEUTENANT</span></span> unit included in a <a href="/wh40k9ed/the-rules/core-rules/#Detachments">Detachment</a>, a second <span class="kwb">LIEUTENANT</span> unit can be included in that Detachment without taking up an additional <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role-Slots">Battlefield Role</a> slot.|
000000147||Astartes Banner||Нет|SM|Add 1 to the Leadership characteristic of <a href="/wh40k9ed/factions/space-marines/#The-CHAPTER-Keyword-1"><CHAPTER></a> units whilst they are within 6" of any friendly <span class="tooltip00830" data-tooltip-content="#tooltip_content00830" data-tooltip-anchor="#tooltip_content00830"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">ANCIENTS</span></span>. When a <span class="tooltip00392" data-tooltip-content="#tooltip_content00392" data-tooltip-anchor="#tooltip_content00392"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00407" data-tooltip-content="#tooltip_content00407" data-tooltip-anchor="#tooltip_content00407"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">BIKER</span></span> model is destroyed within 6" of any friendly <CHAPTER> ANCIENTS, roll one D6 before removing that model from play. On a 4+ that model can either shoot with one of its ranged weapons as if it were your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, or make one attack with one of its melee weapons as if it were the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.|
000000148||Honour or Death||Нет|SM|This model is eligible to perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> if it is within 6" horizontally and 5" vertically of any enemy unit, instead of 3" horizontally and 5" vertically. Each time this model makes a Heroic Intervention move, so long as it ends that move either closer to the closest enemy model or within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit, it can move up to 6". All other rules for Heroic Interventions still apply.|
000000149||Combat Shield||Да|SM|The bearer has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. In addition, add 1 to armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> made for the bearer.|
000000153||Command Squad Bodyguard||Нет|SM|When a friendly <span class="tooltip00831" data-tooltip-content="#tooltip_content00831" data-tooltip-anchor="#tooltip_content00831"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">CHARACTER</span></span> model within 3" of this unit would lose any wounds as a result of an attack made against that model, this unit can attempt to intercept that attack. Roll one D6; on a 2+ that model does not lose those wounds and this unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> for each of those wounds. Only one attempt can be made to intercept each attack.|
000000157||Camo Cloak||Да|SM|Each time a ranged attack is allocated to the bearer while it is receiving the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a>, add an additional 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.|
000000158||Honour Guard||Нет|SM|While a friendly <span class="tooltip00723" data-tooltip-content="#tooltip_content00723" data-tooltip-anchor="#tooltip_content00723"><span class="kwb">ULTRAMARINES</span> <span class="kwb">CHARACTER</span></span> unit that has a Wounds characteristic of 9 or less is within 3" of this unit, enemy models cannot target that <span class="kwb">CHARACTER</span> unit with ranged attacks.|
000000160||Centurion assault launcher||Да|SM|While the bearer is on the battlefield, its unit has the <span class="tooltip00832" data-tooltip-content="#tooltip_content00832" data-tooltip-anchor="#tooltip_content00832"><span class="kwb">ASSAULT</span> <span class="kwb">LAUNCHERS</span></span> keyword.|
000000161||Omniscope||Нет|SM|Each time a model in this unit makes a ranged attack, if this unit contains a Centurion Sergeant, then the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefits of cover</a> against that attack.|
000000165||Smoke Launchers||Нет|AM|Once per battle, instead of shooting in your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, this model can use its smoke launchers. Until the start of your next Shooting phase, when resolving an attack made with a ranged weapon against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000000165||Smoke Launchers||Нет|RaH|Once per battle, instead of shooting in your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, this model can use its smoke launchers. Until the start of your next Shooting phase, when resolving an attack made with a ranged weapon against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000000165||Smoke Launchers||Нет|SM|Once per battle, instead of shooting in your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, this model can use its smoke launchers. Until the start of your next Shooting phase, when resolving an attack made with a ranged weapon against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000000165||Smoke Launchers||Нет|GK|Once per battle, instead of shooting in your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, this model can use its smoke launchers. Until the start of your next Shooting phase, when resolving an attack made with a ranged weapon against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000000166||Explodes||Нет|GK|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000000166||Explodes||Нет|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000000167||Unyielding Ancient||Нет|SM|Each time this model would lose a wound, roll one D6: on a 6, that wound is not lost.|
000000167||Unyielding Ancient||Нет|GK|Each time this model would lose a wound, roll one D6: on a 6, that wound is not lost.|
000000168||Atomantic Shielding||Нет|SM|This model has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000169||Explodes||Нет|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 3" suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000000170||Wrecker||Нет|SM|Each time this model makes a melee attack, if it is equipped with an Ironclad combat weapon, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000000171||Ironclad assault launchers||Да|SM|The bearer has the <span class="tooltip00832" data-tooltip-content="#tooltip_content00832" data-tooltip-anchor="#tooltip_content00832"><span class="kwb">ASSAULT</span> <span class="kwb">LAUNCHERS</span></span> keyword.|
000000174||Teleport homer||Да|SM|Once per battle, at the start of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, you can remove this unit from the battlefield and then, in the <a href="/wh40k9ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a> of your next Movement phase, you can set this unit back up on the battlefield, anywhere wholly within your own deployment zone and more than 9" from any enemy models, or anywhere within 3" of a friendly <a href="/wh40k9ed/factions/space-marines/#The-CHAPTER-Keyword-1"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span></a> model and more than 9" from any enemy models. If the battle ends and this unit is not on the battlefield, it is destroyed. If this unit has split into two units because of its <a href="/wh40k9ed/factions/space-marines/#Combat-Squads-6">Combat Squads</a> ability, only one of those units can use the Teleport Homer ability.<br><br><i><b>Designer’s Notes:</b> We recommend placing a Teleport Homer model next to the unit as a reminder, removing it once this ability has been used (a Teleport Homer does not count as a model for any rules purposes).</i>|
000000175||Crux Terminatus||Нет|SM|Every model in this unit has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000000185||Turbo-boost||Нет|SM|Each time this unit <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, do not make an Advance roll. Instead, until the end of the phase, add 6" to the Move characteristic of models in this unit.|
